9.546979865771811902e-01,9.563758389261745041e-01,9.597315436241610209e-01,9.630872483221476488e-01,9.647651006711409627e-01,9.664429530201342766e-01,9.697986577181207934e-01,9.714765100671141074e-01,9.731543624161074213e-01,9.748322147651006242e-01,9.765100671140939381e-01,9.781879194630872520e-01,9.798657718120805660e-01,9.815436241610738799e-01,9.832214765100670828e-01,9.848993288590603967e-01,9.848993288590603967e-01,9.865771812080537106e-01,9.882550335570470246e-01
9.161073825503355250e-01,9.161073825503355250e-01,9.161073825503355250e-01,9.177852348993288389e-01,9.177852348993288389e-01,9.177852348993288389e-01,9.177852348993288389e-01,9.194630872483221529e-01,9.194630872483221529e-01,9.194630872483221529e-01,9.194630872483221529e-01,9.211409395973154668e-01,9.211409395973154668e-01,9.211409395973154668e-01,9.211409395973154668e-01,9.228187919463086697e-01,9.228187919463086697e-01,9.228187919463086697e-01,9.228187919463086697e-01
8.942953020134227771e-01,8.942953020134227771e-01,8.942953020134227771e-01,8.942953020134227771e-01,8.942953020134227771e-01,8.942953020134227771e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01,8.959731543624160910e-01
8.859060402684564295e-01,8.859060402684564295e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01,8.842281879194631156e-01
8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.808724832214764877e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01,8.791946308724831738e-01
