1.159999999999999920e+00,1.199999999999999956e+00,1.199999999999999956e+00,1.199999999999999956e+00
1.080000000000000071e+00,1.080000000000000071e+00,1.080000000000000071e+00,1.080000000000000071e+00
1.080000000000000071e+00,1.080000000000000071e+00,1.080000000000000071e+00,1.080000000000000071e+00
1.080000000000000071e+00,1.080000000000000071e+00,1.080000000000000071e+00,1.080000000000000071e+00
